stock,OP,CP,name,total,last,align_y,align_t,slope,5 score,10 score,20 score,30 score,60 score,5 win rate,10 win rate,20 win rate,30 win rate,60 win rate,5 HP,10 HP,20 HP,30 HP,60 HP,5 LP,10 LP,20 LP,30 LP,60 LP,avr5_td
2002,36.8,37.25,None+,277,bacde,60>20>5,60>20>5,slp>0,-0.5005921481019331,-0.8149728699256831,-0.3808609932997924,-0.3650859203689788,1.3247364625443827,0.4223826714801444,0.47653429602888087,0.5018050541516246,0.4620938628158845,0.4657039711191336,0.7737800117675167,0.5012877336461,0.9611712936364057,0.9245748957140587,2.6787159419820235,-1.4194893126280321,-1.7324347443797754,-1.3860607680813215,-1.405593425640031,0.3501274653609473,36.080000000000005
2609,114.5,120.0,None+,226,bcade,20>60>5,20>60>5,slp<0,-1.0722841363329563,-0.9956069902790813,-0.7517076415557804,-0.16014788024429127,4.093055835721353,0.41150442477876104,0.415929203539823,0.4823008849557522,0.4778761061946903,0.5,0.34654274917180344,0.3670229038942417,0.6764544501430553,1.121891487502808,5.726081112872868,-2.1992823154382224,-2.1189166067310015,-1.8640076743090013,-1.230599222274606,2.902123677184815,121.4
3711,124.0,125.5,None+,3393,bcade,5>20>60,5>20>60,slp>0,-0.40070313468913865,-0.13378275381955002,0.061290720695237895,0.14263082767568902,2.2369709182265134,0.44238137341585615,0.44857058650162096,0.4450338933097554,0.4600648393751842,0.4771588564692013,1.0629286779122789,1.352856465972855,1.523650112948265,1.6307400358995758,3.6960312744650574,-1.6053447087348602,-1.3289822326770653,-1.1395245630897695,-1.0311440317776004,1.0498794581205462,118.1
2886,33.1,33.0,None-,2190,acbde,5>20>60,5>20>60,slp>0,0.5185065891004801,0.9851523355394454,1.4062420333500054,2.0283939720387054,4.612498126059443,0.4945205479452055,0.49269406392694065,0.471689497716895,0.473972602739726,0.4876712328767123,2.1417868918266105,2.6442977578181672,3.134554249252177,3.717131956427756,6.295808750973998,-0.7025623433643345,-0.2194842530099731,0.11031113543594386,0.672748634140078,3.3172001489443974,33.05
2891,22.95,23.1,None+,188,acbde,5>20>60,5>20>60,slp<0,0.7855827223560079,0.8885421607313088,1.4114548749469944,2.820841937045655,6.004264710971267,0.46808510638297873,0.5053191489361702,0.5212765957446809,0.5425531914893617,0.5478723404255319,2.4521794154639007,2.5848335327746477,3.001507767954924,4.481394441508723,7.737766743453045,-0.443857417783946,-0.29907119476416244,0.03191294782371289,1.4336479672506874,4.631368094529485,22.87
1216,73.7,74.7,None+,27,baced,60>20>5,5>60>20,slp>0,-2.3767943409119052,-1.8705521250397505,-3.717408940046793,-4.311011880133101,-2.6909934972462684,0.37037037037037035,0.4444444444444444,0.4074074074074074,0.37037037037037035,0.3333333333333333,-1.0510245107040161,-0.5420740654264006,-2.3010628828823663,-3.201186561797285,-1.357869989198152,-3.405361494974741,-3.0783492733057836,-4.6109154895340785,-5.371794215685823,-3.7506151815628788,73.46
2382,77.3,78.0,None+,2346,badec,60>20>5,60>20>5,slp<0,-0.29167556873725026,-0.47936775191872,0.06163923783070643,0.6879963547680245,3.328575799362568,0.49744245524296676,0.49531116794543906,0.5017050298380221,0.5217391304347826,0.5592497868712702,1.1701697360727505,0.9298985040585653,1.40021013390761,2.0565826364078537,4.7115709089197475,-1.4918722538407065,-1.6609102419466661,-1.083004821527807,-0.4245590318858878,2.201233231014674,78.61999999999999
2884,26.6,26.9,Body+,948,cbdae,5>20>60,5>20>60,slp<0,1.0271747881219904,1.2807853911071818,1.2496207941912296,1.25247449514288,3.7950573421281413,0.5179324894514767,0.5073839662447257,0.47890295358649787,0.4694092827004219,0.5,3.002847678032361,3.1807139289747353,3.1418235544243855,3.0012685927490113,5.543425097436735,-0.47039021967867006,-0.19081997115881175,-0.19285559649528802,-0.17204417995597376,2.397393428474428,26.6
2885,25.45,25.65,None+,798,abdce,20>60>5,20>60>5,slp<0,-0.2971241918067471,-0.7253913411399322,-0.37538858205869463,-0.3124080870561654,0.9137147152635381,0.47117794486215536,0.474937343358396,0.4824561403508772,0.49624060150375937,0.4824561403508772,1.0276761451561596,0.5964797955925231,0.914145389684347,1.0224420045978813,2.322169904344391,-1.3591002131654346,-1.7995419729268625,-1.4559214864956567,-1.368503307748882,-0.19572870878072196,25.33
1101,52.7,52.8,Body+,948,cbdae,5>20>60,5>20>60,slp<0,1.0271747881219904,1.2807853911071818,1.2496207941912296,1.25247449514288,3.7950573421281413,0.5179324894514767,0.5073839662447257,0.47890295358649787,0.4694092827004219,0.5,3.002847678032361,3.1807139289747353,3.1418235544243855,3.0012685927490113,5.543425097436735,-0.47039021967867006,-0.19081997115881175,-0.19285559649528802,-0.17204417995597376,2.397393428474428,52.739999999999995
3034,534.0,541.0,None+,411,cabed,5>60>20,5>20>60,slp>0,0.6246440810139896,1.4784651059994476,2.0734239747351078,2.7481935972681475,4.701253141584045,0.5085158150851582,0.5717761557177615,0.5206812652068127,0.5255474452554745,0.5085158150851582,2.372061241411828,3.085079581198577,3.629951240349198,4.227961833944886,6.266336884255464,-0.7371339558579674,0.10715794857683303,0.8702100301219344,1.475898440935484,3.3494896376648104,513.4000000000001
2892,22.75,22.95,Body2+,801,bcade,5>20>60,5>20>60,slp<0,-0.53544721172358,-0.8166293973268657,-0.6752557631288485,-0.6065905109362537,0.723381472227857,0.40574282147315854,0.4257178526841448,0.42446941323345816,0.4207240948813982,0.44569288389513106,1.0477959877364538,0.675477177912237,0.8762773260471681,0.8756686571478879,2.2667330248661712,-1.6927210819148968,-2.0065838297525818,-1.8460215534514188,-1.7574063346579203,-0.4595319061195326,22.86
5880,21.95,22.1,Body+,226,cabed,5>20>60,5>20>60,slp<0,0.22203718459430907,-0.10765520721652216,0.5227158793125342,0.6056880736950888,2.024969456877954,0.4557522123893805,0.43805309734513276,0.4823008849557522,0.5,0.4557522123893805,2.003724140603058,1.6866413521441896,2.097825683193813,2.192023867873152,3.63433626120819,-1.183682814320709,-1.32639994841526,-0.7617497619284848,-0.6905503840041113,0.7012543315977682,21.96
2357,315.0,319.5,None+,8566,aebdc,60>20>5,60>20>5,slp<0,-0.10431910689548539,-0.116075882646074,0.5804131414914113,1.3659011173839553,2.384504589247955,0.5158767219238851,0.5121410226476769,0.5314032220406257,0.5339715152930189,0.5361895867382676,1.3528859292798219,1.3025322007405125,1.9699116291286254,2.745294399231599,3.767033707406602,-1.3551599991354921,-1.3442932431596586,-0.5976951752340608,0.20969410343769412,1.3180013513018038,347.09999999999997
8046,405.5,389.5,None-,448,bacde,20>5>60,20>5>60,slp>0,0.3625336325361833,0.527945958668429,1.8035118914739303,1.5748412361510689,2.081066145746632,0.47767857142857145,0.5133928571428571,0.5267857142857143,0.4799107142857143,0.47767857142857145,1.9991299475459736,2.061398288018249,3.4455251086583316,3.345940894772048,3.703020642275819,-0.7445211235512401,-0.6811319538214182,0.4601845891183664,0.347890440166609,0.8622819346951445,392.29999999999995
2880,19.4,19.5,Body+,948,cbdae,5>20>60,5>20>60,slp<0,1.0271747881219904,1.2807853911071818,1.2496207941912296,1.25247449514288,3.7950573421281413,0.5179324894514767,0.5073839662447257,0.47890295358649787,0.4694092827004219,0.5,3.002847678032361,3.1807139289747353,3.1418235544243855,3.0012685927490113,5.543425097436735,-0.47039021967867006,-0.19081997115881175,-0.19285559649528802,-0.17204417995597376,2.397393428474428,19.4
2408,73.2,74.5,Body+,329,baedc,60>20>5,60>20>5,slp<0,-0.30132116847079937,0.053211056368858416,0.5624256709438274,1.010856481518313,0.9444588357973467,0.48632218844984804,0.5045592705167173,0.49240121580547114,0.5015197568389058,0.49544072948328266,1.0559696515501504,1.4511348312570371,1.9960851789138172,2.4039392201531675,2.3281318642303206,-1.3662837954959106,-1.0765768291256301,-0.43597426876318196,-0.06789726754994689,-0.027602836769329276,72.86
2883,14.15,14.2,None+,871,bcade,5>20>60,20>5>60,slp<0,0.05262243693404628,-0.06245303983759943,0.020492188709224243,0.47199937625761546,2.4074270149289836,0.5200918484500574,0.49942594718714123,0.49138920780711826,0.5086107921928817,0.4902411021814007,1.5178265969613256,1.388430006689456,1.43773137156306,1.8822802110277852,3.8320656983028525,-1.09753037657247,-1.2487576606764477,-1.1571781864869846,-0.6496663658482885,1.181500694244171,14.04
3037,148.0,145.5,None-,21845,cbdae,5>20>60,5>20>60,slp>0,0.40905062156516714,0.6771289202803537,0.6710819688168991,0.9475617411291613,3.155921405464801,0.47228198672465094,0.47470817120622566,0.453833829251545,0.4537880521858549,0.47878233005264365,2.2595037047821656,2.5174459307779578,2.4776603830230615,2.681493143837802,4.871911700168027,-1.027554462012563,-0.7358831168151316,-0.7062214448847216,-0.42577001861779934,1.7873953320869833,144.6
5876,42.05,42.5,None+,172,badec,20>60>5,60>20>5,slp<0,-0.39502834963455596,-0.40887513968565814,0.4623320791598147,1.089085806798196,4.40352548500032,0.5058139534883721,0.4883720930232558,0.48255813953488375,0.4941860465116279,0.563953488372093,0.9956017343979957,0.9622867109219723,1.6733915536676183,2.342836176465771,5.843488975943639,-1.472641844411266,-1.452273368433677,-0.5262144826165287,0.05669178407876071,3.299422582423588,42.44
2409,20.65,21.3,Body2+,935,abecd,60>20>5,60>20>5,slp<0,-5.839186776844386e-05,-0.24164797378508007,0.4844554168352048,0.863239557760585,0.7929762173402407,0.4855614973262032,0.47807486631016044,0.493048128342246,0.47914438502673795,0.45454545454545453,1.446296315689789,1.1545235018251332,1.865447806493237,2.2692726153974334,2.1975022241646665,-0.9359185999651796,-1.247839253066077,-0.5658740702366708,-0.15619167023198238,-0.28279880424162274,20.949999999999996
3481,18.55,19.1,None+,1832,abedc,60>20>5,60>20>5,slp<0,0.020303792366384604,0.14041215679747335,0.44565586732482343,0.7140828226638275,2.4550599927847157,0.5131004366812227,0.537117903930131,0.540938864628821,0.5294759825327511,0.5163755458515283,1.3803485408676044,1.454492983247041,1.7865092719746603,2.0568359239510228,3.8448147592980098,-1.119602841155463,-1.0382775738446612,-0.6436922002519917,-0.3852088344978328,1.379217848397148,18.9
2887,17.2,17.0,None-,388,cbdae,5>20>60,5>20>60,slp<0,1.7116833235882802,2.071671118332108,1.3863733774342721,2.162309146039888,4.86120774161098,0.5850515463917526,0.538659793814433,0.4742268041237113,0.47680412371134023,0.5025773195876289,3.57121939379435,3.962969730940826,3.1522343460193802,3.9575357637407533,6.5476687602170704,0.28261067984929433,0.5666131161427229,0.1114404336147148,0.7588057945283739,3.443534587584248,16.919999999999998
4938,67.3,67.1,None-,6537,abecd,60>20>5,60>20>5,slp>0,0.09486895458168959,0.2829622477588314,0.7400113776730356,1.0127238195695343,1.5856129723161565,0.5022181428789965,0.5337310692978431,0.527000152975371,0.5262352761205445,0.5054306256692672,1.5282330481893256,1.7165942553494156,2.1862051021616153,2.475552591481836,3.0681463515449363,-0.9995437981448935,-0.8425350912808114,-0.3903589225150805,-0.10355198125206029,0.4702716200693291,67.55999999999999
1402,29.8,30.1,None+,467,baedc,20>60>5,20>60>5,slp<0,-0.20438759457831682,-0.34038622531930846,-0.0700497343414276,-0.13233581497897356,1.3360705824997607,0.4668094218415418,0.4518201284796574,0.5074946466809421,0.44967880085653106,0.5074946466809421,1.120915012701708,0.8872316552534905,1.149991899278425,1.2281513019754515,2.6622456154318033,-1.1862270754149333,-1.377677012973591,-1.0822074195430074,-1.1866930071576127,0.2905870426309946,30.669999999999998
1102,51.5,51.8,None+,47,bcdae,5>20>60,20>5>60,slp<0,-0.09770524151415523,0.14506243821522868,-0.40635082952112445,-0.5208051358773241,1.378073711683114,0.48936170212765956,0.44680851063829785,0.425531914893617,0.40425531914893614,0.46808510638297873,1.3194097137231968,1.5433473725692235,0.9715057891926381,0.7741497236328398,2.7195657126118085,-1.0475240080938688,-0.9627072413915829,-1.4423741433075068,-1.4661334253380374,0.42412822315297904,52.22
2801,16.6,16.75,Body+,47,abced,5>60>20,5>60>20,slp<0,1.1255224407231654,2.1556785224200175,3.7231604496379367,3.4480800545265895,4.070551382110403,0.48936170212765956,0.5531914893617021,0.574468085106383,0.6595744680851063,0.5319148936170213,2.5137678757848008,3.613595768476163,5.232829944385699,5.039883921165852,5.5704811033289525,-0.04437425404182425,1.078685513007868,2.479950719652821,2.317222756364686,2.8840877443788915,16.6
2890,14.1,14.2,Body2+,801,bcade,5>20>60,5>20>60,slp<0,-0.53544721172358,-0.8166293973268657,-0.6752557631288485,-0.6065905109362537,0.723381472227857,0.40574282147315854,0.4257178526841448,0.42446941323345816,0.4207240948813982,0.44569288389513106,1.0477959877364538,0.675477177912237,0.8762773260471681,0.8756686571478879,2.2667330248661712,-1.6927210819148968,-2.0065838297525818,-1.8460215534514188,-1.7574063346579203,-0.4595319061195326,14.14
2301,64.0,63.9,None-,2617,acbde,60>5>20,60>5>20,slp>0,0.09222435332984302,0.23564543392374782,0.25470785226891757,0.08806250518863068,0.8002063980859521,0.4856706152082537,0.4975162399694306,0.49445930454719145,0.4795567443637753,0.4967520061138708,1.5594569913188756,1.6724984273291286,1.7279242925663207,1.5113480334926406,2.2654162835469718,-0.9322967081913353,-0.8515666905438327,-0.7377663611221598,-0.9621745062640451,-0.2973058204075076,61.08
2344,34.3,35.3,None+,398,baced,20>5>60,20>5>60,slp>0,0.3094517670459217,0.3588326308469109,-0.06284819809320148,0.16678248759907374,0.571422209965787,0.4949748743718593,0.5125628140703518,0.4623115577889447,0.45979899497487436,0.45979899497487436,1.7134811580131157,1.7877116362981746,1.2964961421372687,1.5608960317907705,1.9995699714615789,-0.7271819093942826,-0.666107872615293,-1.1753492496250921,-0.9008374988339453,-0.5283777092959617,33.63
1802,38.35,39.3,Body+,482,bcade,20>5>60,20>5>60,slp<0,-0.7660670754532232,-1.0171520031898813,-1.41492747214175,-1.696028382956294,-0.5124316578363656,0.42531120331950206,0.43568464730290457,0.4190871369294606,0.44398340248962653,0.3900414937759336,0.9697585950716638,0.683306273932119,0.2539359948903062,-0.13793733231895822,1.124823758294665,-1.9758384649244083,-2.2763577027437294,-2.6245340701664692,-2.8717729356025434,-1.6431731973238624,38.480000000000004
2888,9.18,9.25,None+,467,baedc,20>60>5,20>60>5,slp<0,-0.20438759457831682,-0.34038622531930846,-0.0700497343414276,-0.13233581497897356,1.3360705824997607,0.4668094218415418,0.4518201284796574,0.5074946466809421,0.44967880085653106,0.5074946466809421,1.120915012701708,0.8872316552534905,1.149991899278425,1.2281513019754515,2.6622456154318033,-1.1862270754149333,-1.377677012973591,-1.0822074195430074,-1.1866930071576127,0.2905870426309946,9.434
2823,26.35,26.6,Body+,362,badce,20>5>60,20>5>60,slp<0,-0.14116749228488512,-0.47612987679488944,-0.5522231051621856,0.047862475173754936,2.5842397505730714,0.5027624309392266,0.4419889502762431,0.48066298342541436,0.44751381215469616,0.47513812154696133,1.4867432935898075,1.1405615789194332,1.011817009842174,1.5962174291840372,4.424763858863017,-1.335127181185208,-1.7160661492795681,-1.7851687096586808,-1.1930663644404742,1.171159201161452,26.439999999999998
9904,35.3,35.5,None+,789,abdec,20>60>5,20>60>5,slp<0,-0.29938073307695445,-0.2262363450678921,0.39325883433612185,0.1825325816457857,2.8764833025316823,0.47782002534854245,0.5057034220532319,0.5196451204055766,0.5120405576679341,0.5031685678073511,1.0543556452229026,1.1061512930538944,1.6371887778776992,1.5704382919975526,4.316842221937239,-1.3898307933281615,-1.2677390097425358,-0.6700298756106977,-0.8928172492081909,1.7414449767067768,35.54
1605,28.2,27.8,Body2-,735,abcde,5>20>60,5>20>60,slp>0,-0.6328635637735431,-0.6080462403229951,-0.8152145622031839,-1.1740819614059979,0.6571819103520992,0.4598639455782313,0.45170068027210886,0.41904761904761906,0.4231292517006803,0.45714285714285713,0.8157977838168504,0.9366428292431996,0.7116671523784792,0.30486281500194645,2.119118830065208,-1.8330715596531366,-1.7617399236721887,-1.953210218472878,-2.268839651827527,-0.5328784178928678,28.050000000000004
4958,105.5,104.5,None-,352,baced,5>20>60,5>20>60,slp>0,-0.17625558124167542,0.2889199626241247,0.3897147890113896,0.8256037631889863,1.672364030135453,0.4744318181818182,0.48011363636363635,0.4971590909090909,0.48579545454545453,0.4744318181818182,1.251497569224067,1.7119131121525806,1.9931279616280115,2.3093287385193553,3.1499947582624133,-1.3340877404789748,-0.8479949744988478,-0.8261812933173818,-0.309666808225522,0.4399043169451859,105.4
2027,52.5,54.1,Body+,381,abdce,20>5>60,20>5>60,slp<0,-0.7316704812426179,-0.7328042152882751,-0.9070717253043117,-0.6909777896854525,0.6652730222017834,0.41732283464566927,0.43832020997375326,0.4566929133858268,0.42782152230971127,0.4330708661417323,0.9797890550003989,0.8709023568661539,0.7366823459707154,0.9049409833428728,2.331374567710811,-1.8730951734149655,-2.0160039848955336,-2.095191146378768,-1.8950650934653945,-0.5062583539171664,52.52
2610,17.25,17.4,None+,298,abedc,20>60>5,20>60>5,slp<0,-0.018091093568884994,-0.9392726342381448,-0.1685050417685391,0.5161821931807323,1.9862500860300007,0.5302013422818792,0.4664429530201342,0.49328859060402686,0.4865771812080537,0.5,1.31951942403435,0.4017363282056252,1.0542671042563974,1.8016831600740812,3.346164501745458,-1.0825667541066162,-1.925068299025348,-1.19475121407273,-0.49709785699218517,0.947827775793446,17.52
2324,21.6,21.6,None+,8566,aebdc,60>20>5,60>20>5,slp<0,-0.10431910689548539,-0.116075882646074,0.5804131414914113,1.3659011173839553,2.384504589247955,0.5158767219238851,0.5121410226476769,0.5314032220406257,0.5339715152930189,0.5361895867382676,1.3528859292798219,1.3025322007405125,1.9699116291286254,2.745294399231599,3.767033707406602,-1.3551599991354921,-1.3442932431596586,-0.5976951752340608,0.20969410343769412,1.3180013513018038,21.7
2618,18.2,18.5,None+,29,abecd,20>5>60,20>60>5,slp<0,-0.5937355729569587,0.5535703278810679,1.1706101756302847,1.4637273783427096,3.5598980784413596,0.3448275862068966,0.41379310344827586,0.41379310344827586,0.5517241379310345,0.5172413793103449,0.42368125054502104,1.611560212815729,2.3091751446591378,2.4768888016915804,4.768939003522115,-1.4006935023592528,-0.5385709160360798,0.22926493349497007,0.5997076026307606,2.3304306754284116,18.62
3231,27.75,27.6,None-,270,badec,20>60>5,60>20>5,slp<0,-0.5270459373100072,-1.0238937644291373,-0.7921486948637558,-0.24064741541407808,2.314457108459803,0.4925925925925926,0.4962962962962963,0.4666666666666667,0.45555555555555555,0.5,0.8983991880269631,0.390864958916074,0.4797976917308952,1.1249471243219296,3.6901058582431228,-1.7178910402800507,-2.05270119482717,-1.8925269620986007,-1.348818857545549,1.2741397239825594,27.909999999999997
2347,53.1,54.0,None+,574,cbdae,60>5>20,60>5>20,slp>0,0.3794649126136711,0.7292429418164573,0.34435486905567697,-0.0614592541611352,0.13408131188900077,0.5017421602787456,0.519163763066202,0.5,0.5,0.47735191637630664,1.8048514597454044,2.171677271922259,1.8007209762162313,1.2682478394285717,1.4995029430972868,-0.6948229792775175,-0.2956439978136286,-0.6471794540307074,-0.9876552121880974,-0.8995475081937797,52.96000000000001
6239,112.0,111.5,None-,21845,cbdae,5>20>60,5>20>60,slp>0,0.40905062156516714,0.6771289202803537,0.6710819688168991,0.9475617411291613,3.155921405464801,0.47228198672465094,0.47470817120622566,0.453833829251545,0.4537880521858549,0.47878233005264365,2.2595037047821656,2.5174459307779578,2.4776603830230615,2.681493143837802,4.871911700168027,-1.027554462012563,-0.7358831168151316,-0.7062214448847216,-0.42577001861779934,1.7873953320869833,112.39999999999999
2353,27.3,27.75,Body+,513,abecd,60>20>5,60>20>5,slp>0,-0.2124473102026447,-0.6287557509298618,-0.1274645015435148,0.1388101144962347,1.5163948595460106,0.4678362573099415,0.47953216374269003,0.48148148148148145,0.5087719298245614,0.49707602339181284,1.240752471445744,0.807996457985385,1.347264993107004,1.6035508696435057,3.043586272140534,-1.251752531326172,-1.7340824746641819,-1.2518026354464327,-1.0060122796267879,0.3647879504792754,27.459999999999997
2356,23.5,23.55,None+,1475,baedc,60>20>5,60>20>5,slp<0,-0.10702491938210906,-0.04458126840389262,0.4625009225669194,0.8292490527374281,1.0066818382299623,0.471864406779661,0.4786440677966102,0.5172881355932203,0.5138983050847458,0.5132203389830509,1.2000299011495377,1.2155866487770617,1.7103399431708095,2.09539004259106,2.3314552328590255,-1.2124929981070387,-1.1792896578029086,-0.5557616224750558,-0.19204799270066988,-0.02058354567918517,23.61
3189,187.0,188.0,Body+,1837,bcade,5>20>60,5>20>60,slp<0,-0.9512232819607611,-1.2090065962124503,-1.2212048432734957,-0.7759224702081052,0.7913557816906271,0.38214480130647793,0.3685356559608057,0.3946652150244965,0.4006532389765923,0.4256940664126293,0.8495697252622555,0.6014934348558089,0.467327730699985,0.9201424073468369,2.4424267859752677,-2.2710244571465354,-2.509739511470979,-2.5001740375917256,-2.104543888717528,-0.5189041738993314,185.9
2337,42.3,44.1,Body2+,82,baecd,20>60>5,20>60>5,slp<0,-0.031249726999110234,-1.103638263543971,-0.5686807004814334,-0.13027856788998238,1.6923762500336517,0.45121951219512196,0.35365853658536583,0.4024390243902439,0.4634146341463415,0.45121951219512196,1.3939763423025793,0.27093924228662886,0.8218211380931814,1.1203820526742496,3.088486664875793,-1.0501258201036683,-2.0191725236310383,-1.7276701094883806,-1.2364627522639873,0.3387180096866525,42.21
2023,35.65,36.45,None+,1654,badce,20>5>60,20>5>60,slp<0,-0.0701974837262701,-0.34944726636838996,-0.1586709563947272,0.30176571409897673,2.3382000966050915,0.5114873035066505,0.4758162031438936,0.5,0.48125755743651755,0.4909310761789601,1.375475414788957,1.0858807509666113,1.2590244758644435,1.666296227148472,3.832505233819891,-1.1835197931227384,-1.4882677523757566,-1.2889257447392903,-0.8554749530569475,1.1463966095223845,34.77
